State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, HEAD - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,6,45
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, HEAD, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1,6.8
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, HEAD, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,6,45
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, LEAF - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1,26.6
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, LEAF - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,40.3
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, LEAF, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1,26.6
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, LEAF, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,40.3
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, ROMAINE - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (Z),12.2
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, ROMAINE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4,45.8
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, ROMAINE, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (Z),12.2
WASHINGTON,53,WESTERN,10,ISLAND,29,LETTUCE,"LETTUCE, ROMAINE, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4,45.8
WASHINGTON,53,WESTERN,10,ISLAND,29,ONIONS,"ONIONS, DRY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4,27.5
WASHINGTON,53,WESTERN,10,ISLAND,29,ONIONS,"ONIONS, DRY - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,23,27.1
WASHINGTON,53,WESTERN,10,ISLAND,29,ONIONS,"ONIONS, DRY, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,ONIONS,"ONIONS, DRY, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,21,27
WASHINGTON,53,WESTERN,10,ISLAND,29,ONIONS,"ONIONS, DRY, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,ONIONS,"ONIONS, DRY, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,39.4
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, CHINESE (SUGAR & SNOW) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1,24.8
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, CHINESE (SUGAR & SNOW) - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,49.4
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, CHINESE (SUGAR & SNOW), FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, CHINESE (SUGAR & SNOW), FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,53.4
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, CHINESE (SUGAR & SNOW), PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, CHINESE (SUGAR & SNOW), PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,42
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, GREEN, (EXCL SOUTHERN) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2,61.1
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, GREEN, (EXCL SOUTHERN) - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,19,34.8
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, GREEN, (EXCL SOUTHERN), FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2,(H)
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, GREEN, (EXCL SOUTHERN), FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,16,30.3
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, GREEN, (EXCL SOUTHERN), PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1,66.2
WASHINGTON,53,WESTERN,10,ISLAND,29,PEAS,"PEAS, GREEN, (EXCL SOUTHERN), PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,52.1
WASHINGTON,53,WESTERN,10,ISLAND,29,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,30,16.3
WASHINGTON,53,WESTERN,10,ISLAND,29,POTATOES,POTATOES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,35,29.2
WASHINGTON,53,WESTERN,10,ISLAND,29,POTATOES,"POTATOES, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,29,20.7
WASHINGTON,53,WESTERN,10,ISLAND,29,POTATOES,"POTATOES, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,32,24.8
WASHINGTON,53,WESTERN,10,ISLAND,29,POTATOES,"POTATOES, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1,16.7
WASHINGTON,53,WESTERN,10,ISLAND,29,POTATOES,"POTATOES, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,46.3
WASHINGTON,53,WESTERN,10,ISLAND,29,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,12,52.4
WASHINGTON,53,WESTERN,10,ISLAND,29,PUMPKINS,PUMPKINS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,15,22.9
WASHINGTON,53,WESTERN,10,ISLAND,29,PUMPKINS,"PUMPKINS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,12,53.3
WASHINGTON,53,WESTERN,10,ISLAND,29,PUMPKINS,"PUMPKINS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,15,22.4
WASHINGTON,53,WESTERN,10,ISLAND,29,RADISHES,RADISHES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1,92
WASHINGTON,53,WESTERN,10,ISLAND,29,RADISHES,RADISHES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,5,75.6
WASHINGTON,53,WESTERN,10,ISLAND,29,RADISHES,"RADISHES, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,RADISHES,"RADISHES, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5,75.6
WASHINGTON,53,WESTERN,10,ISLAND,29,RADISHES,"RADISHES, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,RADISHES,"RADISHES, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,94.9
WASHINGTON,53,WESTERN,10,ISLAND,29,SPINACH,SPINACH - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,48.5
WASHINGTON,53,WESTERN,10,ISLAND,29,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,49.5
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,SQUASH - ACRES HARVESTED,TOTAL,NOT SPECIFIED,9,12.5
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,8,30.9
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,"SQUASH, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,9,13.5
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,"SQUASH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,8,31.1
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,"SQUASH, SUMMER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5,9.1
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,"SQUASH, SUMMER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,33
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,"SQUASH, SUMMER, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5,9
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,"SQUASH, SUMMER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,35.4
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,"SQUASH, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3,19.3
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,"SQUASH, WINTER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4,38.2
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,"SQUASH, WINTER, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3,23.3
WASHINGTON,53,WESTERN,10,ISLAND,29,SQUASH,"SQUASH, WINTER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4,38.1
WASHINGTON,53,WESTERN,10,ISLAND,29,SWEET CORN,SWEET CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,6,14.1
WASHINGTON,53,WESTERN,10,ISLAND,29,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,21,28.8
WASHINGTON,53,WESTERN,10,ISLAND,29,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,20,20.8
WASHINGTON,53,WESTERN,10,ISLAND,29,SWEET CORN,"SWEET CORN, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,56.7
WASHINGTON,53,WESTERN,10,ISLAND,29,TOMATOES,"TOMATOES, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5,15.4
WASHINGTON,53,WESTERN,10,ISLAND,29,TOMATOES,"TOMATOES, IN THE OPEN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,21,27.6
WASHINGTON,53,WESTERN,10,ISLAND,29,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,20,27.8
WASHINGTON,53,WESTERN,10,ISLAND,29,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,38
WASHINGTON,53,WESTERN,10,ISLAND,29,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 4.9 ACRES)",55,23.4
WASHINGTON,53,WESTERN,10,ISLAND,29,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 24.9 ACRES)",5,33
WASHINGTON,53,WESTERN,10,ISLAND,29,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,60,25.2
WASHINGTON,53,WESTERN,10,ISLAND,29,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,57,21.3
WASHINGTON,53,WESTERN,10,ISLAND,29,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,6,9.8
WASHINGTON,53,WESTERN,10,ISLAND,29,VEGETABLE TOTALS,"VEGETABLE TOTALS, IN THE OPEN, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,9,48.3
WASHINGTON,53,WESTERN,10,ISLAND,29,"VEGETABLES, OTHER","VEGETABLES, OTHER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,19,19.3
WASHINGTON,53,WESTERN,10,ISLAND,29,"VEGETABLES, OTHER","VEGETABLES, OTHER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,30.4
WASHINGTON,53,WESTERN,10,ISLAND,29,"VEGETABLES, OTHER","VEGETABLES, OTHER, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,"VEGETABLES, OTHER","VEGETABLES, OTHER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,8,31.2
WASHINGTON,53,WESTERN,10,ISLAND,29,"VEGETABLES, OTHER","VEGETABLES, OTHER, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,ISLAND,29,"VEGETABLES, OTHER","VEGETABLES, OTHER, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,45.9
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ASPARAGUS,ASPARAGUS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ASPARAGUS,ASPARAGUS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,22.7
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ASPARAGUS,"ASPARAGUS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ASPARAGUS,"ASPARAGUS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,25.3
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BEANS,"BEANS, SNAP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3,32.2
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BEANS,"BEANS, SNAP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,12,24.7
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BEANS,"BEANS, SNAP, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3,12.8
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BEANS,"BEANS, SNAP, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,12,24.6
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BROCCOLI,BROCCOLI - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BROCCOLI,BROCCOLI - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,36.3
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BROCCOLI,"BROCCOLI, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BROCCOLI,"BROCCOLI, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,36.5
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BRUSSELS SPROUTS,BRUSSELS SPROUTS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BRUSSELS SPROUTS,BRUSSELS SPROUTS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,79
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BRUSSELS SPROUTS,"BRUSSELS SPROUTS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,BRUSSELS SPROUTS,"BRUSSELS SPROUTS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,79
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CABBAGE,"CABBAGE, HEAD - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CABBAGE,"CABBAGE, HEAD - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,40.1
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CABBAGE,"CABBAGE, HEAD, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CABBAGE,"CABBAGE, HEAD, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,39.4
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CARROTS,CARROTS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,4,1.3
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CARROTS,CARROTS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,14,25
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CARROTS,"CARROTS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4,0.6
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CARROTS,"CARROTS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,14,25.2
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CHICORY,CHICORY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CHICORY,CHICORY - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,1,
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CHICORY,"CHICORY, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CHICORY,"CHICORY, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CUCUMBERS,CUCUMBERS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,3,2.1
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CUCUMBERS,CUCUMBERS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,9,25.2
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CUCUMBERS,"CUCUMBERS, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CUCUMBERS,"CUCUMBERS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,9,25.3
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,51.4
WASHINGTON,53,WESTERN,10,JEFFERSON,31,GARLIC,GARLIC - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,GARLIC,GARLIC - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,2,31.8
WASHINGTON,53,WESTERN,10,JEFFERSON,31,GARLIC,"GARLIC, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,GARLIC,"GARLIC, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,30
WASHINGTON,53,WESTERN,10,JEFFERSON,31,HERBS,"HERBS, FRESH CUT - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,HERBS,"HERBS, FRESH CUT - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,52.3
WASHINGTON,53,WESTERN,10,JEFFERSON,31,HERBS,"HERBS, FRESH CUT, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,HERBS,"HERBS, FRESH CUT, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,52.3
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ONIONS,"ONIONS, DRY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4,27.5
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ONIONS,"ONIONS, DRY - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,12,27.1
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ONIONS,"ONIONS, DRY, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4,36.1
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ONIONS,"ONIONS, DRY, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,12,27
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ONIONS,"ONIONS, GREEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ONIONS,"ONIONS, GREEN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,56
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ONIONS,"ONIONS, GREEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,ONIONS,"ONIONS, GREEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,56
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEAS,"PEAS, GREEN, (EXCL SOUTHERN) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1,61.1
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEAS,"PEAS, GREEN, (EXCL SOUTHERN) - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,34.8
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEAS,"PEAS, GREEN, (EXCL SOUTHERN), FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1,(H)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEAS,"PEAS, GREEN, (EXCL SOUTHERN), FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,30.3
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEPPERS,"PEPPERS, BELL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEPPERS,"PEPPERS, BELL - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,38.4
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEPPERS,"PEPPERS, BELL, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEPPERS,"PEPPERS, BELL, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,39.9
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEPPERS,"PEPPERS, CHILE - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEPPERS,"PEPPERS, CHILE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,38.1
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEPPERS,"PEPPERS, CHILE, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,PEPPERS,"PEPPERS, CHILE, PROCESSING - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,
WASHINGTON,53,WESTERN,10,JEFFERSON,31,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,6,16.3
WASHINGTON,53,WESTERN,10,JEFFERSON,31,POTATOES,POTATOES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,17,29.2
WASHINGTON,53,WESTERN,10,JEFFERSON,31,POTATOES,"POTATOES, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
WASHINGTON,53,WESTERN,10,JEFFERSON,31,POTATOES,"POTATOES, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,16,24.8
